user_id,join_date,city,country,account_age_days,loyalty_tier,num_devices_used,primary_device,is_fraud_ground_truth,total_orders,total_spend,avg_order_value,max_order_value,unique_categories,unique_cities,total_returns,total_refund_amt,avg_refund_amt,avg_days_to_return,min_days_to_return,high_value_returns,return_rate,refund_to_spend_ratio,orders_per_day,quick_return_flag,multi_city_flag,multi_device_flag,new_account_flag,high_value_return_flag,fraud_score,rf_probability,anomaly_score,risk_level,flagged_reasons
USR00931,2024-05-21,Mumbai,India,675,Gold,2,iOS,0,3,8929.16,2976.3866666666668,7434.04,3,1,2.0,1495.12,747.56,3.5,1.0,0.0,0.6666666666666666,0.16744240219684717,0.0044444444444444444,1,0,0,0,0,14,0.1,41.2,Low,Return rate: 67% | Avg days to return: 3.5 days avg | Quick returns: within 2 days
USR00932,2025-05-08,Bangalore,India,323,Gold,1,Web,0,5,30675.42,6135.084,9489.88,4,1,1.0,1499.02,1499.02,8.0,8.0,0.0,0.2,0.04886713857544575,0.015479876160990712,0,0,0,0,0,12,0.6,33.0,Low,Pattern-based anomaly
USR00933,2025-11-07,Delhi,India,140,Bronze,3,Web,0,1,7018.32,7018.32,7018.32,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,1,0,1,0,0,16,12.6,23.5,Low,Multi-device: 3+ devices | Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR00934,2023-07-08,Pune,India,993,Silver,1,iOS,0,1,7091.66,7091.66,7091.66,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010070493454179255,1,0,0,0,0,8,1.1,21.0,Low,Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR00935,2023-11-12,Chennai,India,866,Silver,1,Android,0,14,73421.38,5244.384285714286,9021.2,4,1,1.0,2215.84,2215.84,9.0,9.0,1.0,0.07142857142857142,0.030179765076603027,0.016166281755196306,0,0,0,0,0,18,0.5,51.5,Low,Pattern-based anomaly
USR00936,2024-12-28,Hyderabad,India,454,Gold,1,Android,0,12,74470.23,6205.8525,9729.83,4,1,4.0,25527.03,6381.7575,6.25,3.0,4.0,0.3333333333333333,0.34278167262273795,0.02643171806167401,0,0,0,0,1,9,0.1,24.4,Low,HV refunds: 4 refunds
USR00937,2024-06-27,Delhi,India,638,Bronze,3,iOS,0,13,64320.91,4947.762307692308,9783.72,4,1,5.0,27921.68,5584.336,4.4,1.0,4.0,0.38461538461538464,0.4340995797478611,0.02037617554858934,1,0,1,0,1,9,0.3,24.4,Low,Multi-device: 3+ devices | Refund ratio: 43% of spend | HV refunds: 4 refunds
USR00938,2025-04-25,Bangalore,India,336,Bronze,2,Android,0,10,40042.27,4004.227,9255.38,4,1,1.0,8768.21,8768.21,1.0,1.0,1.0,0.1,0.21897384938466274,0.02976190476190476,1,0,0,0,0,9,0.0,27.0,Low,Avg days to return: 1.0 days avg | Quick returns: within 2 days
USR00939,2024-08-02,Bangalore,India,602,Silver,1,Android,0,6,33936.94,5656.156666666667,8788.06,3,1,3.0,12887.55,4295.849999999999,7.0,6.0,3.0,0.5,0.3797499126320758,0.009966777408637873,0,0,0,0,1,9,1.0,22.7,Low,Return rate: 50% | HV refunds: 3 refunds
USR00940,2026-02-18,Hyderabad,India,37,Silver,2,iOS,0,2,18343.89,9171.945,9784.41,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,1,0,0,1,0,25,4.8,62.5,Low,New account: < 60 days old | Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR00941,2025-01-19,Bangalore,India,432,Gold,2,Web,0,3,19788.34,6596.113333333334,7425.32,3,1,1.0,6245.01,6245.01,9.0,9.0,1.0,0.3333333333333333,0.3155903931305001,0.006944444444444444,0,0,0,0,0,10,0.1,29.8,Low,Pattern-based anomaly
USR00942,2024-07-16,Chennai,India,619,Bronze,2,iOS,0,13,64701.91,4977.070000000001,8627.93,4,1,4.0,19159.870000000003,4789.967500000001,5.75,1.0,3.0,0.3076923076923077,0.29612526121717275,0.0210016155088853,1,0,0,0,1,4,0.3,9.7,Low,HV refunds: 3 refunds | Quick returns: within 2 days
USR00943,2024-07-16,Pune,India,619,Silver,1,Web,0,10,44382.12,4438.212,9581.67,4,1,8.0,34825.95,4353.24375,4.25,2.0,6.0,0.8,0.7846842377065357,0.01615508885298869,1,0,0,0,1,20,0.0,57.1,Low,Refund ratio: 78% of spend | Return rate: 80% | HV refunds: 6 refunds
USR00944,2024-10-17,Delhi,India,526,Bronze,2,Web,0,1,158.38,158.38,158.38,1,1,1.0,158.38,158.38,9.0,9.0,0.0,1.0,1.0,0.0019011406844106464,0,0,0,0,0,34,0.6,95.4,Medium,Refund ratio: 100% of spend | Return rate: 100%
USR00945,2026-01-20,Mumbai,India,66,Silver,2,iOS,0,12,61693.31,5141.109166666666,9781.32,4,1,3.0,13878.599999999999,4626.2,2.6666666666666665,1.0,2.0,0.25,0.22496118298726392,0.18181818181818182,1,0,0,0,1,6,1.5,15.2,Low,Avg days to return: 2.7 days avg | HV refunds: 2 refunds | Quick returns: within 2 days
USR00946,2025-10-25,Delhi,India,153,Silver,3,Web,0,6,27007.35,4501.224999999999,8496.55,3,1,1.0,3096.98,3096.98,1.0,1.0,1.0,0.16666666666666666,0.11467174676523244,0.0392156862745098,1,0,1,0,0,13,10.3,18.7,Low,Multi-device: 3+ devices | Avg days to return: 1.0 days avg | Quick returns: within 2 days
USR00947,2025-12-22,Chennai,India,95,Gold,3,iOS,0,6,39967.24,6661.206666666666,9775.47,3,1,1.0,5279.25,5279.25,3.0,3.0,1.0,0.16666666666666666,0.132089431244189,0.06315789473684211,0,0,1,0,0,16,18.5,12.5,Low,Multi-device: 3+ devices | Avg days to return: 3.0 days avg
USR00948,2023-08-05,Pune,India,965,Bronze,3,Web,0,1,9150.47,9150.47,9150.47,1,1,1.0,9150.47,9150.47,4.0,4.0,1.0,1.0,1.0,0.0010362694300518134,0,0,1,0,0,31,4.1,80.8,Medium,Multi-device: 3+ devices | Refund ratio: 100% of spend | Return rate: 100%
USR00949,2024-04-13,Bangalore,India,713,Silver,3,Web,0,9,39707.69,4411.9655555555555,9901.86,4,1,2.0,10906.0,5453.0,6.0,5.0,1.0,0.2222222222222222,0.2746571256096741,0.012622720897615708,0,0,1,0,0,6,1.3,14.1,Low,Multi-device: 3+ devices
USR00950,2023-08-01,Delhi,India,65,Bronze,3,Android,1,10,56284.63289383207,5628.463289383208,11616.579800154632,4,1,4.0,26814.32,6703.58,7.25,4.0,4.0,0.4,0.47640570118986125,0.15384615384615385,0,0,1,0,1,71,91.0,35.0,High,Multi-device: 3+ devices | Refund ratio: 48% of spend | HV refunds: 4 refunds
USR00951,2025-10-15,Hyderabad,India,163,Bronze,3,iOS,0,10,53735.270000000004,5373.527,9343.21,4,1,3.0,14085.61,4695.203333333334,7.0,6.0,3.0,0.3,0.2621296961939523,0.06134969325153374,0,0,1,0,1,9,7.5,11.6,Low,Multi-device: 3+ devices | HV refunds: 3 refunds
USR00952,2023-10-16,Pune,India,893,Gold,2,iOS,0,3,16136.31,5378.7699999999995,8331.39,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033594624860022394,1,0,0,0,0,3,0.1,7.5,Low,Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR00953,2024-03-04,Hyderabad,India,753,Gold,1,Web,0,12,48487.85,4040.6541666666667,8304.08,4,1,3.0,4134.389999999999,1378.1299999999999,4.333333333333333,1.0,1.0,0.25,0.08526651521979217,0.01593625498007968,1,0,0,0,0,7,0.0,19.8,Low,Quick returns: within 2 days
USR00954,2024-06-28,Hyderabad,India,637,Gold,2,Web,0,1,7908.84,7908.84,7908.84,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015698587127158557,1,0,0,0,0,8,0.6,22.2,Low,Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR00955,2024-05-07,Delhi,India,689,Bronze,2,Web,0,3,16717.05,5572.349999999999,7724.58,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043541364296081275,1,0,0,0,0,3,0.4,8.1,Low,Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR00956,2023-10-19,Chennai,India,890,Bronze,3,Web,0,8,56401.5,7050.1875,9883.65,3,1,3.0,21564.89,7188.296666666666,5.0,2.0,3.0,0.375,0.38234603689618185,0.008988764044943821,1,0,1,0,1,9,3.4,20.1,Low,Multi-device: 3+ devices | HV refunds: 3 refunds | Quick returns: within 2 days
USR00957,2024-02-17,Hyderabad,India,769,Gold,2,Web,0,12,66955.74,5579.645,9712.74,4,1,3.0,14943.0,4981.0,3.6666666666666665,2.0,3.0,0.25,0.22317728099189105,0.015604681404421327,1,0,0,0,1,2,0.0,4.7,Low,Avg days to return: 3.7 days avg | HV refunds: 3 refunds | Quick returns: within 2 days
USR00958,2026-02-02,Bangalore,India,53,Bronze,1,Web,0,2,17487.190000000002,8743.595000000001,9721.95,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,1,0,0,1,0,25,10.3,51.5,Low,New account: < 60 days old | Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR00959,2025-08-03,Mumbai,India,236,Bronze,2,Web,0,7,29410.77,4201.538571428571,8341.62,4,1,2.0,10392.27,5196.135,5.0,3.0,2.0,0.2857142857142857,0.35334913026758563,0.029661016949152543,0,0,0,0,1,3,0.0,7.7,Low,HV refunds: 2 refunds
USR00960,2024-01-17,Chennai,India,800,Bronze,1,Web,0,6,21634.44,3605.74,9918.68,3,1,1.0,2292.37,2292.37,5.0,5.0,1.0,0.16666666666666666,0.10595929453223657,0.0075,0,0,0,0,0,5,0.1,13.8,Low,Pattern-based anomaly
USR00961,2025-01-15,Chennai,India,436,Bronze,3,Android,0,4,23383.360039593303,5845.840009898326,10961.932278585433,2,1,1.0,2911.88,2911.88,2.0,2.0,1.0,0.25,0.12452786918002932,0.009174311926605505,1,0,1,0,0,16,12.0,22.0,Low,Multi-device: 3+ devices | Avg days to return: 2.0 days avg | Quick returns: within 2 days
USR00962,2024-01-29,Bangalore,India,788,Gold,2,iOS,0,2,6414.210000000001,3207.1050000000005,4243.31,1,1,1.0,2170.9,2170.9,5.0,5.0,1.0,0.5,0.33845165655630227,0.0025380710659898475,0,0,0,0,0,19,1.1,51.2,Low,Return rate: 50%
USR00963,2024-10-26,Mumbai,India,517,Gold,1,Android,0,12,53596.45,4466.370833333333,9579.67,4,1,4.0,17224.77,4306.1925,6.0,6.0,4.0,0.3333333333333333,0.3213789346122738,0.02321083172147002,0,0,0,0,1,6,0.1,15.9,Low,HV refunds: 4 refunds
USR00964,2024-07-29,Pune,India,606,Gold,3,iOS,0,14,81467.63,5819.1164285714285,9538.93,4,1,4.0,34787.17,8696.7925,3.25,1.0,4.0,0.2857142857142857,0.427006039085708,0.0231023102310231,1,0,1,0,1,15,1.0,40.1,Low,Multi-device: 3+ devices | Refund ratio: 43% of spend | Avg days to return: 3.2 days avg
USR00965,2023-09-19,Mumbai,India,920,Gold,2,iOS,0,3,19100.27,6366.756666666667,9658.56,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003260869565217391,1,0,0,0,0,7,0.1,20.6,Low,Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR00966,2024-09-10,Mumbai,India,563,Silver,2,Android,0,11,63081.7,5734.7,9894.23,3,1,3.0,17691.7,5897.233333333334,3.6666666666666665,2.0,3.0,0.2727272727272727,0.2804569312494749,0.019538188277087035,1,0,0,0,1,2,0.0,6.9,Low,Avg days to return: 3.7 days avg | HV refunds: 3 refunds | Quick returns: within 2 days
USR00967,2024-02-02,Chennai,India,784,Silver,3,iOS,0,7,35193.17,5027.595714285714,9612.54,3,1,4.0,14381.26,3595.315,5.25,2.0,4.0,0.5714285714285714,0.40863781239371166,0.008928571428571428,1,0,1,0,1,9,1.4,22.2,Low,Multi-device: 3+ devices | Refund ratio: 41% of spend | Return rate: 57%
USR00968,2025-06-08,Chennai,India,292,Bronze,2,Web,0,4,23052.78,5763.195,8843.44,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,1,0,0,0,0,4,0.1,9.9,Low,Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR00969,2024-11-17,Hyderabad,India,495,Gold,1,iOS,0,5,22030.129999999997,4406.026,8194.07,3,1,2.0,8731.71,4365.855,8.5,8.0,2.0,0.4,0.3963530855242343,0.010101010101010102,0,0,0,0,1,10,0.0,27.4,Low,HV refunds: 2 refunds
USR00970,2024-10-14,Pune,India,529,Bronze,1,iOS,0,13,55266.0,4251.2307692307695,8673.06,4,1,4.0,23487.6,5871.9,6.0,4.0,4.0,0.3076923076923077,0.42499185756161106,0.024574669187145556,0,0,0,0,1,6,0.0,18.3,Low,Refund ratio: 42% of spend | HV refunds: 4 refunds
USR00971,2024-04-29,Bangalore,India,697,Bronze,3,Web,0,8,33867.020000000004,4233.3775000000005,9896.91,4,1,2.0,6455.78,3227.89,5.5,3.0,1.0,0.25,0.19062143642989549,0.011477761836441894,0,0,1,0,0,4,0.7,11.1,Low,Multi-device: 3+ devices
USR00972,2023-07-02,Delhi,India,65,Gold,3,Android,1,6,24175.03204939011,4029.1720082316847,6908.823300404695,4,1,2.0,3126.71,1563.355,4.5,2.0,0.0,0.3333333333333333,0.12933633318922036,0.09230769230769231,1,0,1,0,0,70,90.8,31.9,Medium,Multi-device: 3+ devices | Quick returns: within 2 days
USR00973,2024-01-21,Mumbai,India,65,Silver,3,iOS,1,10,60992.65500564512,6099.265500564512,11987.917537664784,4,1,3.0,20153.76,6717.919999999999,4.0,3.0,3.0,0.3,0.330429295103397,0.15384615384615385,0,0,1,0,1,73,99.2,23.1,High,Multi-device: 3+ devices | HV refunds: 3 refunds
USR00974,2023-12-25,Pune,India,65,Bronze,3,Web,1,1,9954.282922977149,9954.282922977149,9954.282922977149,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,1,0,1,0,0,69,88.5,33.4,Medium,Multi-device: 3+ devices | Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR00975,2024-08-20,Mumbai,India,65,Bronze,3,iOS,1,4,25632.25226729174,6408.063066822935,10108.205113552203,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06153846153846154,1,0,1,0,0,69,97.8,16.3,Medium,Multi-device: 3+ devices | Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR00976,2024-10-01,Mumbai,India,542,Silver,2,iOS,0,12,72414.84,6034.57,9819.9,4,1,6.0,43547.82,7257.97,6.5,3.0,5.0,0.5,0.6013659631092191,0.02214022140221402,0,0,0,0,1,18,0.5,50.1,Low,Refund ratio: 60% of spend | Return rate: 50% | HV refunds: 5 refunds
USR00977,2025-07-01,Delhi,India,65,Bronze,3,Web,1,11,65701.48602692311,5972.862366083919,10675.516260538729,3,1,3.0,15977.26,5325.753333333333,5.0,2.0,3.0,0.2727272727272727,0.24317958338800508,0.16923076923076924,1,0,1,0,1,70,99.3,16.0,Medium,Multi-device: 3+ devices | HV refunds: 3 refunds | Quick returns: within 2 days
USR00978,2024-08-24,Pune,India,580,Gold,3,iOS,0,2,12988.9523426475,6494.47617132375,12064.065881352744,2,1,1.0,748.27,748.27,5.0,5.0,0.0,0.5,0.05760818734727009,0.0034482758620689655,0,0,1,0,0,23,13.9,39.9,Low,Multi-device: 3+ devices | Return rate: 50%
USR00979,2023-12-02,Bangalore,India,846,Silver,1,iOS,0,1,323.36,323.36,323.36,1,1,1.0,323.36,323.36,2.0,2.0,0.0,1.0,1.0,0.001182033096926714,1,0,0,0,0,32,1.6,87.6,Medium,Refund ratio: 100% of spend | Return rate: 100% | Avg days to return: 2.0 days avg
USR00980,2025-09-03,Hyderabad,India,65,Silver,3,Android,1,14,70475.31956401067,5033.951397429334,11159.413146431596,4,1,5.0,19867.559999999998,3973.5119999999997,5.8,1.0,4.0,0.35714285714285715,0.281908051256935,0.2153846153846154,1,0,1,0,1,74,98.2,29.1,High,Multi-device: 3+ devices | HV refunds: 4 refunds | Quick returns: within 2 days
USR00981,2024-05-21,Pune,India,675,Gold,2,Web,0,1,9826.65,9826.65,9826.65,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014814814814814814,1,0,0,0,0,12,0.5,32.0,Low,Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR00982,2025-08-03,Delhi,India,236,Gold,1,iOS,0,13,59769.75,4597.673076923077,9836.88,4,1,5.0,26259.629999999997,5251.9259999999995,6.8,5.0,4.0,0.38461538461538464,0.43934649216367805,0.05508474576271186,0,0,0,0,1,10,0.0,28.4,Low,Refund ratio: 44% of spend | HV refunds: 4 refunds
USR00983,2025-06-26,Mumbai,India,274,Bronze,2,Web,0,9,39447.14,4383.015555555556,8520.02,4,1,1.0,6201.31,6201.31,4.0,4.0,1.0,0.1111111111111111,0.15720556674070668,0.032846715328467155,0,0,0,0,0,5,1.5,12.8,Low,Pattern-based anomaly
USR00984,2025-08-19,Hyderabad,India,220,Gold,1,Android,0,8,45032.53,5629.06625,9226.7,3,1,2.0,12986.630000000001,6493.3150000000005,7.5,6.0,2.0,0.25,0.2883833086881861,0.03636363636363636,0,0,0,0,1,4,0.0,10.3,Low,HV refunds: 2 refunds
USR00985,2023-08-18,Pune,India,952,Bronze,1,Android,0,9,34492.15,3832.461111111111,9418.09,4,1,4.0,9665.48,2416.37,4.75,2.0,2.0,0.4444444444444444,0.2802226013745156,0.009453781512605041,1,0,0,0,1,6,0.0,17.7,Low,Return rate: 44% | HV refunds: 2 refunds | Quick returns: within 2 days
USR00986,2025-08-04,Mumbai,India,65,Silver,3,iOS,1,14,113600.67364856588,8114.33383204042,11500.772940636558,3,1,2.0,11344.67,5672.335,3.5,3.0,2.0,0.14285714285714285,0.09986446062015247,0.2153846153846154,0,0,1,0,1,81,98.5,47.7,High,Multi-device: 3+ devices | Avg days to return: 3.5 days avg | HV refunds: 2 refunds
USR00987,2024-11-27,Pune,India,485,Gold,2,Web,0,13,57467.77,4420.597692307692,8609.64,4,1,2.0,12029.849999999999,6014.924999999999,4.0,3.0,2.0,0.15384615384615385,0.20933211781142716,0.026804123711340205,0,0,0,0,1,3,0.5,8.0,Low,HV refunds: 2 refunds
USR00988,2025-06-14,Hyderabad,India,286,Gold,2,iOS,0,8,21463.32,2682.915,9279.12,4,1,3.0,9915.98,3305.3266666666664,2.6666666666666665,2.0,1.0,0.375,0.4619965597121042,0.027972027972027972,1,0,0,0,0,9,0.6,25.1,Low,Refund ratio: 46% of spend | Avg days to return: 2.7 days avg | Quick returns: within 2 days
USR00989,2023-07-11,Delhi,India,990,Bronze,3,iOS,0,14,67260.74,4804.338571428571,8447.74,4,1,4.0,26084.28,6521.07,6.25,2.0,4.0,0.2857142857142857,0.3878084005617541,0.014141414141414142,1,0,1,0,1,10,1.7,24.1,Low,Multi-device: 3+ devices | HV refunds: 4 refunds | Quick returns: within 2 days
USR00990,2026-02-05,Bangalore,India,50,Bronze,3,iOS,0,2,3367.69,1683.845,2526.75,2,1,1.0,2526.75,2526.75,3.0,3.0,1.0,0.5,0.750291743004849,0.04,0,0,1,1,0,41,22.7,73.9,Medium,Multi-device: 3+ devices | New account: < 60 days old | Refund ratio: 75% of spend
USR00991,2025-05-08,Delhi,India,323,Gold,3,Android,0,7,39842.24,5691.748571428571,9511.75,4,1,4.0,27520.69,6880.1725,3.5,1.0,4.0,0.5714285714285714,0.6907415346125118,0.021671826625386997,1,0,1,0,1,13,0.6,35.1,Low,Multi-device: 3+ devices | Refund ratio: 69% of spend | Return rate: 57%
USR00992,2025-09-23,Mumbai,India,185,Gold,2,iOS,0,2,7464.469999999999,3732.2349999999997,4893.23,2,1,1.0,4893.23,4893.23,5.0,5.0,1.0,0.5,0.6555361599684907,0.010810810810810811,0,0,0,0,0,14,1.7,36.5,Low,Refund ratio: 66% of spend | Return rate: 50%
USR00993,2024-07-06,Chennai,India,65,Bronze,3,Android,1,9,51139.594425265925,5682.177158362881,11496.366195043973,3,1,2.0,12484.470000000001,6242.235000000001,8.0,7.0,2.0,0.2222222222222222,0.2441253228600489,0.13846153846153847,0,0,1,0,1,70,97.3,19.6,Medium,Multi-device: 3+ devices | HV refunds: 2 refunds
USR00994,2023-11-10,Delhi,India,868,Bronze,3,Android,0,11,52439.64215342136,4767.240195765578,11850.034395875844,4,1,2.0,9954.94,4977.47,6.0,6.0,2.0,0.18181818181818182,0.18983615431385056,0.012672811059907835,0,0,1,0,1,24,29.1,15.5,Low,Multi-device: 3+ devices | HV refunds: 2 refunds
USR00995,2023-10-07,Chennai,India,902,Bronze,2,iOS,0,2,6013.95,3006.975,4958.99,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022172949002217295,1,0,0,0,0,6,0.4,17.1,Low,Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR00996,2023-08-25,Chennai,India,945,Gold,3,Web,0,9,42010.88,4667.875555555555,7141.15,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,1,0,1,0,0,14,1.2,38.6,Low,Multi-device: 3+ devices | Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR00997,2025-08-29,Mumbai,India,65,Bronze,3,Web,1,11,99514.23971315986,9046.749064832715,12058.014975775914,4,1,4.0,30448.96,7612.24,4.5,1.0,4.0,0.36363636363636365,0.30597590945543246,0.16923076923076924,1,0,1,0,1,80,97.0,49.5,High,Multi-device: 3+ devices | HV refunds: 4 refunds | Quick returns: within 2 days
USR00998,2023-11-14,Mumbai,India,864,Silver,3,iOS,0,5,30503.46,6100.692,9726.42,2,1,1.0,3872.6,3872.6,3.0,3.0,1.0,0.2,0.1269560895714781,0.005787037037037037,0,0,1,0,0,6,1.4,15.7,Low,Multi-device: 3+ devices | Avg days to return: 3.0 days avg
USR00999,2024-12-31,Delhi,India,451,Gold,1,Android,0,5,20507.260000000002,4101.452,8663.19,3,1,1.0,2018.66,2018.66,3.0,3.0,1.0,0.2,0.09843635863591722,0.011086474501108648,0,0,0,0,0,5,0.6,12.3,Low,Avg days to return: 3.0 days avg
USR01000,2025-10-26,Mumbai,India,152,Bronze,3,Web,0,3,15033.28,5011.093333333333,9014.01,1,1,2.0,12348.12,6174.06,3.0,3.0,2.0,0.6666666666666666,0.8213856191064093,0.019736842105263157,0,0,1,0,1,24,4.9,58.2,Low,Multi-device: 3+ devices | Refund ratio: 82% of spend | Return rate: 67%
USR01001,2025-05-09,Bangalore,India,322,Bronze,1,Web,0,9,44386.119999999995,4931.791111111111,8535.31,4,1,2.0,13040.36,6520.18,5.0,3.0,2.0,0.2222222222222222,0.2937936454008596,0.027950310559006212,0,0,0,0,1,1,0.0,2.3,Low,HV refunds: 2 refunds
USR01002,2024-06-02,Chennai,India,663,Silver,1,Web,0,8,37571.71,4696.46375,9043.63,4,1,2.0,14513.8,7256.9,5.0,3.0,2.0,0.25,0.38629596576786096,0.012066365007541479,0,0,0,0,1,3,0.0,8.3,Low,HV refunds: 2 refunds
USR01003,2023-11-02,Chennai,India,65,Gold,3,iOS,1,12,83089.04326892522,6924.086939077101,10353.82383227986,4,1,2.0,9445.5,4722.75,4.5,3.0,1.0,0.16666666666666666,0.11367924853134706,0.18461538461538463,0,0,1,0,0,73,98.6,25.9,High,Multi-device: 3+ devices
USR01004,2025-11-23,Delhi,India,65,Silver,3,Android,1,3,19186.825430817684,6395.608476939228,10089.66056223655,3,1,1.0,8357.02,8357.02,5.0,5.0,1.0,0.3333333333333333,0.43556032915049303,0.046153846153846156,0,0,1,0,0,68,92.9,22.2,Medium,Multi-device: 3+ devices | Refund ratio: 44% of spend
USR01005,2025-08-11,Pune,India,228,Gold,3,Android,0,9,37653.08,4183.675555555556,9945.38,4,1,1.0,9945.38,9945.38,8.0,8.0,1.0,0.1111111111111111,0.2641319116523801,0.039473684210526314,0,0,1,0,0,15,2.0,39.9,Low,Multi-device: 3+ devices
USR01006,2025-03-29,Hyderabad,India,363,Silver,2,iOS,0,5,28652.14,5730.428,9439.93,2,1,3.0,21243.81,7081.27,5.0,5.0,3.0,0.6,0.7414388593661766,0.013774104683195593,0,0,0,0,1,14,0.0,40.9,Low,Refund ratio: 74% of spend | Return rate: 60% | HV refunds: 3 refunds
USR01007,2024-07-14,Mumbai,India,621,Gold,1,Web,0,6,27663.4,4610.566666666667,9089.94,4,1,1.0,2340.75,2340.75,4.0,4.0,1.0,0.16666666666666666,0.0846154124221896,0.00966183574879227,0,0,0,0,0,4,0.1,10.5,Low,Pattern-based anomaly
USR01008,2024-09-17,Pune,India,65,Bronze,3,Web,1,5,33662.68287057686,6732.536574115371,9890.101389908124,2,1,1.0,6548.58,6548.58,5.0,5.0,1.0,0.2,0.19453529670161376,0.07692307692307693,0,0,1,0,0,52,67.4,22.2,Medium,Multi-device: 3+ devices
USR01009,2023-11-23,Pune,India,855,Silver,3,Web,0,4,22690.72,5672.68,9059.3,2,1,2.0,11872.109999999999,5936.054999999999,3.0,2.0,2.0,0.5,0.5232143360810058,0.004678362573099415,1,0,1,0,1,12,1.9,31.6,Low,Multi-device: 3+ devices | Refund ratio: 52% of spend | Return rate: 50%
USR01010,2025-06-10,Hyderabad,India,65,Bronze,3,iOS,1,5,20281.521402394334,4056.3042804788665,5758.071110235216,3,1,3.0,9764.86,3254.9533333333334,3.3333333333333335,1.0,2.0,0.6,0.48146585289440913,0.07692307692307693,1,0,1,0,1,70,85.5,41.1,Medium,Multi-device: 3+ devices | Refund ratio: 48% of spend | Return rate: 60%
USR01011,2024-03-21,Pune,India,65,Gold,3,iOS,1,6,42062.54363382794,7010.423938971323,12035.329290930786,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09230769230769231,1,0,1,0,0,76,98.6,34.6,High,Multi-device: 3+ devices | Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR01012,2025-12-25,Chennai,India,65,Silver,3,Web,1,8,55526.92619069458,6940.865773836823,11386.934025040655,4,1,3.0,19537.36,6512.453333333334,4.333333333333333,3.0,3.0,0.375,0.35185380031488483,0.12307692307692308,0,0,1,0,1,72,99.2,22.5,High,Multi-device: 3+ devices | HV refunds: 3 refunds
USR01013,2025-01-16,Hyderabad,India,65,Silver,3,Android,1,13,81622.20065037349,6278.630819259499,11565.195939217507,4,1,2.0,5836.46,2918.23,7.0,7.0,1.0,0.15384615384615385,0.07150579074681311,0.2,0,0,1,0,0,75,96.8,35.2,High,Multi-device: 3+ devices
USR01014,2023-07-12,Bangalore,India,65,Silver,3,Android,1,14,76303.86238390049,5450.27588456432,11250.44564442641,3,1,2.0,5311.92,2655.96,4.5,3.0,1.0,0.14285714285714285,0.06961534887021359,0.2153846153846154,0,0,1,0,0,76,96.8,36.1,High,Multi-device: 3+ devices
USR01015,2026-01-14,Chennai,India,72,Silver,1,Android,0,4,9724.54,2431.135,4317.76,3,1,1.0,4317.76,4317.76,1.0,1.0,1.0,0.25,0.44400660596799435,0.05555555555555555,1,0,0,0,0,18,6.6,40.3,Low,Refund ratio: 44% of spend | Avg days to return: 1.0 days avg | Quick returns: within 2 days
USR01016,2025-03-08,Delhi,India,384,Silver,1,Web,0,11,51269.45,4660.859090909091,8551.59,4,1,1.0,8551.59,8551.59,2.0,2.0,1.0,0.09090909090909091,0.16679699119066033,0.028645833333333332,1,0,0,0,0,8,0.0,23.0,Low,Avg days to return: 2.0 days avg | Quick returns: within 2 days
