user_id,join_date,city,country,account_age_days,loyalty_tier,num_devices_used,primary_device,is_fraud_ground_truth
USR00839,2024-07-09,Chennai,India,626,Bronze,1,Android,1
USR00840,2025-11-19,Hyderabad,India,128,Bronze,2,iOS,1
USR00841,2024-01-30,Pune,India,787,Silver,1,iOS,0
USR00842,2023-11-10,Bangalore,India,868,Bronze,2,iOS,0
USR00843,2024-04-24,Mumbai,India,702,Gold,3,Web,0
USR00844,2025-06-03,Delhi,India,297,Silver,2,Web,0
USR00845,2024-01-25,Bangalore,India,792,Bronze,1,iOS,1
USR00846,2025-09-16,Chennai,India,192,Silver,1,Web,0
USR00847,2023-12-12,Bangalore,India,836,Gold,2,Web,0
USR00848,2023-07-07,Chennai,India,994,Bronze,2,Android,1
USR00849,2025-01-28,Mumbai,India,423,Silver,1,iOS,0
USR00850,2025-01-07,Bangalore,India,444,Gold,2,iOS,0
USR00851,2023-09-13,Delhi,India,926,Bronze,3,Web,0
USR00852,2025-08-08,Chennai,India,231,Silver,3,Web,1
USR00853,2024-01-28,Mumbai,India,789,Bronze,1,Android,0
USR00854,2025-10-20,Delhi,India,158,Gold,1,iOS,0
USR00855,2024-06-18,Hyderabad,India,647,Gold,2,iOS,0
USR00856,2024-06-09,Delhi,India,656,Gold,3,Web,0
USR00857,2025-08-27,Delhi,India,212,Silver,2,Web,0
USR00858,2025-04-07,Bangalore,India,354,Bronze,2,iOS,0
USR00859,2024-01-27,Chennai,India,790,Gold,2,iOS,0
USR00860,2025-08-17,Chennai,India,222,Silver,3,Web,0
USR00861,2024-09-02,Chennai,India,571,Gold,3,iOS,0
USR00862,2025-02-04,Pune,India,416,Gold,1,iOS,0
USR00863,2025-01-21,Hyderabad,India,430,Bronze,1,iOS,0
USR00864,2024-10-19,Bangalore,India,524,Gold,3,Android,0
USR00865,2026-02-23,Hyderabad,India,32,Gold,1,iOS,0
USR00866,2025-11-30,Pune,India,117,Gold,3,Web,1
USR00867,2025-08-01,Mumbai,India,238,Gold,3,iOS,0
USR00868,2025-09-13,Bangalore,India,195,Gold,1,Web,0
USR00869,2024-10-19,Chennai,India,524,Bronze,1,Web,0
USR00870,2024-11-20,Mumbai,India,492,Gold,2,iOS,0
USR00871,2024-11-30,Delhi,India,482,Gold,2,Web,0
USR00872,2025-05-20,Pune,India,311,Gold,3,iOS,0
USR00873,2026-01-11,Delhi,India,75,Gold,1,Android,0
USR00874,2025-02-18,Mumbai,India,402,Gold,2,Web,1
USR00875,2025-05-08,Mumbai,India,323,Bronze,2,Android,1
USR00876,2023-07-18,Hyderabad,India,983,Silver,2,iOS,0
USR00877,2025-01-05,Delhi,India,446,Silver,1,Web,0
USR00878,2023-09-18,Delhi,India,921,Silver,3,Web,1
USR00879,2026-01-07,Chennai,India,79,Silver,3,Web,1
USR00880,2025-11-06,Pune,India,141,Bronze,3,Web,0
USR00881,2026-02-26,Delhi,India,29,Gold,2,Android,1
USR00882,2025-08-03,Chennai,India,236,Silver,2,Web,0
USR00883,2024-12-04,Hyderabad,India,478,Gold,2,iOS,0
USR00884,2025-02-06,Bangalore,India,414,Bronze,2,iOS,0
USR00885,2024-02-05,Chennai,India,781,Silver,1,Web,0
USR00886,2025-06-18,Bangalore,India,282,Gold,3,Web,1
USR00887,2025-08-09,Pune,India,230,Gold,2,Web,0
USR00888,2024-03-07,Bangalore,India,750,Gold,2,iOS,0
USR00889,2023-09-30,Delhi,India,909,Bronze,2,iOS,0
USR00890,2024-05-17,Chennai,India,679,Silver,2,Android,0
USR00891,2025-09-11,Bangalore,India,197,Silver,3,Web,0
USR00892,2023-10-22,Delhi,India,887,Gold,3,Web,0
USR00893,2025-11-29,Hyderabad,India,118,Silver,2,iOS,1
USR00894,2025-11-21,Bangalore,India,126,Gold,3,Web,1
USR00895,2026-02-27,Bangalore,India,28,Silver,1,Android,0
USR00896,2025-09-16,Chennai,India,192,Gold,1,Web,0
USR00897,2025-10-23,Hyderabad,India,155,Silver,3,iOS,0
USR00898,2024-02-14,Delhi,India,772,Silver,3,Android,0
USR00899,2023-12-14,Bangalore,India,834,Gold,2,Android,0
USR00900,2025-02-10,Bangalore,India,410,Silver,2,Web,0
USR00901,2024-02-25,Bangalore,India,761,Gold,3,iOS,0
USR00902,2024-04-07,Delhi,India,719,Bronze,3,Web,1
USR00903,2026-01-02,Bangalore,India,84,Gold,3,Web,0
USR00904,2025-02-11,Bangalore,India,409,Bronze,1,Android,0
USR00905,2024-08-22,Chennai,India,582,Gold,2,Web,0
USR00906,2023-07-19,Delhi,India,982,Bronze,3,Android,0
USR00907,2025-07-07,Pune,India,263,Gold,2,Android,0
USR00908,2023-11-20,Pune,India,858,Bronze,3,Android,0
USR00909,2024-02-20,Mumbai,India,766,Silver,3,iOS,0
USR00910,2025-05-20,Pune,India,311,Silver,2,Android,1
USR00911,2025-04-03,Pune,India,358,Bronze,1,Android,0
USR00912,2023-09-13,Chennai,India,926,Bronze,2,iOS,1
USR00913,2025-03-27,Pune,India,365,Silver,2,iOS,0
USR00914,2024-06-18,Pune,India,647,Bronze,3,iOS,1
USR00915,2023-08-30,Bangalore,India,940,Silver,1,Web,0
USR00916,2024-07-14,Mumbai,India,621,Bronze,2,Web,0
USR00917,2024-05-01,Chennai,India,695,Bronze,1,Web,0
USR00918,2024-05-23,Pune,India,673,Gold,1,Android,1
USR00919,2023-09-04,Delhi,India,935,Silver,2,Android,0
USR00920,2025-08-10,Mumbai,India,229,Silver,3,iOS,0
USR00921,2025-08-10,Delhi,India,229,Gold,2,iOS,0
USR00922,2023-11-21,Mumbai,India,857,Bronze,2,iOS,0
USR00923,2024-03-19,Chennai,India,738,Gold,1,Android,0
USR00924,2023-11-28,Bangalore,India,850,Silver,1,iOS,1
USR00925,2024-07-07,Pune,India,628,Gold,2,Web,1
USR00926,2025-01-01,Hyderabad,India,450,Bronze,1,Web,0
USR00927,2023-09-01,Hyderabad,India,938,Silver,3,Android,0
USR00928,2024-06-17,Mumbai,India,648,Silver,3,Android,0
USR00929,2024-02-17,Pune,India,769,Silver,3,Web,1
USR00930,2024-06-01,Bangalore,India,664,Gold,3,Android,0
USR00931,2024-05-21,Mumbai,India,675,Gold,2,iOS,0
USR00932,2025-05-08,Bangalore,India,323,Gold,1,Web,0
USR00933,2025-11-07,Delhi,India,140,Bronze,3,Web,0
USR00934,2023-07-08,Pune,India,993,Silver,1,iOS,0
USR00935,2023-11-12,Chennai,India,866,Silver,1,Android,0
USR00936,2024-12-28,Hyderabad,India,454,Gold,1,Android,0
USR00937,2024-06-27,Delhi,India,638,Bronze,3,iOS,0
USR00938,2025-04-25,Bangalore,India,336,Bronze,2,Android,0
USR00939,2024-08-02,Bangalore,India,602,Silver,1,Android,0
USR00940,2026-02-18,Hyderabad,India,37,Silver,2,iOS,0
USR00941,2025-01-19,Bangalore,India,432,Gold,2,Web,0
USR00942,2024-07-16,Chennai,India,619,Bronze,2,iOS,0
USR00943,2024-07-16,Pune,India,619,Silver,1,Web,0
USR00944,2024-10-17,Delhi,India,526,Bronze,2,Web,0
USR00945,2026-01-20,Mumbai,India,66,Silver,2,iOS,0
USR00946,2025-10-25,Delhi,India,153,Silver,3,Web,0
USR00947,2025-12-22,Chennai,India,95,Gold,3,iOS,0
USR00948,2023-08-05,Pune,India,965,Bronze,3,Web,0
USR00949,2024-04-13,Bangalore,India,713,Silver,3,Web,0
USR00950,2023-08-01,Delhi,India,969,Bronze,3,Android,1
USR00951,2025-10-15,Hyderabad,India,163,Bronze,3,iOS,0
USR00952,2023-10-16,Pune,India,893,Gold,2,iOS,0
USR00953,2024-03-04,Hyderabad,India,753,Gold,1,Web,0
USR00954,2024-06-28,Hyderabad,India,637,Gold,2,Web,0
USR00955,2024-05-07,Delhi,India,689,Bronze,2,Web,0
USR00956,2023-10-19,Chennai,India,890,Bronze,3,Web,0
USR00957,2024-02-17,Hyderabad,India,769,Gold,2,Web,0
USR00958,2026-02-02,Bangalore,India,53,Bronze,1,Web,0
USR00959,2025-08-03,Mumbai,India,236,Bronze,2,Web,0
USR00960,2024-01-17,Chennai,India,800,Bronze,1,Web,0
USR00961,2025-01-15,Chennai,India,436,Bronze,3,Android,0
USR00962,2024-01-29,Bangalore,India,788,Gold,2,iOS,0
USR00963,2024-10-26,Mumbai,India,517,Gold,1,Android,0
USR00964,2024-07-29,Pune,India,606,Gold,3,iOS,0
USR00965,2023-09-19,Mumbai,India,920,Gold,2,iOS,0
USR00966,2024-09-10,Mumbai,India,563,Silver,2,Android,0
USR00967,2024-02-02,Chennai,India,784,Silver,3,iOS,0
USR00968,2025-06-08,Chennai,India,292,Bronze,2,Web,0
USR00969,2024-11-17,Hyderabad,India,495,Gold,1,iOS,0
USR00970,2024-10-14,Pune,India,529,Bronze,1,iOS,0
USR00971,2024-04-29,Bangalore,India,697,Bronze,3,Web,0
USR00972,2023-07-02,Delhi,India,999,Gold,2,Android,1
USR00973,2024-01-21,Mumbai,India,796,Silver,1,iOS,1
USR00974,2023-12-25,Pune,India,823,Bronze,3,Web,1
USR00975,2024-08-20,Mumbai,India,584,Bronze,1,iOS,1
USR00976,2024-10-01,Mumbai,India,542,Silver,2,iOS,0
USR00977,2025-07-01,Delhi,India,269,Bronze,2,Web,1
USR00978,2024-08-24,Pune,India,580,Gold,3,iOS,0
USR00979,2023-12-02,Bangalore,India,846,Silver,1,iOS,0
USR00980,2025-09-03,Hyderabad,India,205,Silver,1,Android,1
USR00981,2024-05-21,Pune,India,675,Gold,2,Web,0
USR00982,2025-08-03,Delhi,India,236,Gold,1,iOS,0
USR00983,2025-06-26,Mumbai,India,274,Bronze,2,Web,0
USR00984,2025-08-19,Hyderabad,India,220,Gold,1,Android,0
USR00985,2023-08-18,Pune,India,952,Bronze,1,Android,0
USR00986,2025-08-04,Mumbai,India,235,Silver,2,iOS,1
USR00987,2024-11-27,Pune,India,485,Gold,2,Web,0
USR00988,2025-06-14,Hyderabad,India,286,Gold,2,iOS,0
USR00989,2023-07-11,Delhi,India,990,Bronze,3,iOS,0
USR00990,2026-02-05,Bangalore,India,50,Bronze,3,iOS,0
USR00991,2025-05-08,Delhi,India,323,Gold,3,Android,0
USR00992,2025-09-23,Mumbai,India,185,Gold,2,iOS,0
USR00993,2024-07-06,Chennai,India,629,Bronze,3,Android,1
USR00994,2023-11-10,Delhi,India,868,Bronze,3,Android,0
USR00995,2023-10-07,Chennai,India,902,Bronze,2,iOS,0
USR00996,2023-08-25,Chennai,India,945,Gold,3,Web,0
USR00997,2025-08-29,Mumbai,India,210,Bronze,1,Web,1
USR00998,2023-11-14,Mumbai,India,864,Silver,3,iOS,0
USR00999,2024-12-31,Delhi,India,451,Gold,1,Android,0
USR01000,2025-10-26,Mumbai,India,152,Bronze,3,Web,0
USR01001,2025-05-09,Bangalore,India,322,Bronze,1,Web,0
USR01002,2024-06-02,Chennai,India,663,Silver,1,Web,0
USR01003,2023-11-02,Chennai,India,876,Gold,1,iOS,1
USR01004,2025-11-23,Delhi,India,124,Silver,1,Android,1
USR01005,2025-08-11,Pune,India,228,Gold,3,Android,0
USR01006,2025-03-29,Hyderabad,India,363,Silver,2,iOS,0
USR01007,2024-07-14,Mumbai,India,621,Gold,1,Web,0
USR01008,2024-09-17,Pune,India,556,Bronze,3,Web,1
USR01009,2023-11-23,Pune,India,855,Silver,3,Web,0
USR01010,2025-06-10,Hyderabad,India,290,Bronze,2,iOS,1
USR01011,2024-03-21,Pune,India,736,Gold,2,iOS,1
USR01012,2025-12-25,Chennai,India,92,Silver,2,Web,1
USR01013,2025-01-16,Hyderabad,India,435,Silver,3,Android,1
USR01014,2023-07-12,Bangalore,India,989,Silver,1,Android,1
USR01015,2026-01-14,Chennai,India,72,Silver,1,Android,0
USR01016,2025-03-08,Delhi,India,384,Silver,1,Web,0
USR01017,2023-08-18,Delhi,India,952,Silver,2,Android,0
USR01018,2025-01-05,Chennai,India,446,Silver,1,iOS,0
USR01019,2024-12-08,Chennai,India,474,Gold,2,Android,0
USR01020,2024-05-14,Hyderabad,India,682,Bronze,1,iOS,1
USR01021,2023-12-18,Delhi,India,830,Silver,3,Web,0
USR01022,2025-04-18,Mumbai,India,343,Silver,2,iOS,0
USR01023,2026-01-09,Mumbai,India,77,Gold,2,Web,0
USR01024,2024-07-04,Delhi,India,631,Bronze,2,iOS,1
USR01025,2025-11-11,Hyderabad,India,136,Gold,3,Web,0
USR01026,2024-11-26,Chennai,India,486,Bronze,2,Android,0
USR01027,2024-05-17,Delhi,India,679,Gold,3,Web,0
USR01028,2024-11-09,Pune,India,503,Gold,2,Android,0
USR01029,2024-05-26,Hyderabad,India,670,Bronze,1,iOS,0
USR01030,2023-10-31,Bangalore,India,878,Bronze,3,Android,0
USR01031,2025-08-29,Delhi,India,210,Gold,1,Android,0
USR01032,2026-02-11,Pune,India,44,Silver,1,Android,0
USR01033,2024-11-23,Pune,India,489,Gold,1,Web,0
USR01034,2025-04-09,Delhi,India,352,Silver,3,Android,0
USR01035,2025-01-04,Chennai,India,447,Silver,2,iOS,0
USR01036,2023-10-27,Hyderabad,India,882,Silver,3,Web,1
USR01037,2024-07-21,Pune,India,614,Silver,2,iOS,0
USR01038,2023-12-20,Bangalore,India,828,Silver,2,Web,0
USR01039,2024-05-18,Hyderabad,India,678,Silver,3,Android,0
USR01040,2024-12-18,Pune,India,464,Silver,2,iOS,0
USR01041,2024-08-16,Delhi,India,588,Silver,2,iOS,0
USR01042,2023-07-08,Hyderabad,India,993,Bronze,2,Web,0
USR01043,2025-03-22,Delhi,India,370,Gold,1,Android,0
USR01044,2023-08-27,Mumbai,India,943,Silver,2,Web,1
USR01045,2024-03-26,Chennai,India,731,Gold,1,Web,0
USR01046,2025-06-29,Hyderabad,India,271,Silver,2,Android,1
USR01047,2024-12-06,Delhi,India,476,Silver,2,Android,1
USR01048,2025-12-15,Hyderabad,India,102,Gold,1,Android,0
USR01049,2025-01-18,Hyderabad,India,433,Gold,2,Web,0
USR01050,2024-02-28,Pune,India,758,Silver,1,iOS,0
USR01051,2026-01-28,Hyderabad,India,58,Gold,2,Web,0
USR01052,2025-11-02,Pune,India,145,Silver,3,iOS,1
USR01053,2023-11-04,Delhi,India,874,Gold,2,iOS,0
USR01054,2024-02-20,Delhi,India,766,Bronze,1,Web,0
USR01055,2024-07-08,Chennai,India,627,Silver,3,Android,0
USR01056,2025-07-28,Chennai,India,242,Gold,1,Android,1
USR01057,2023-12-22,Chennai,India,826,Bronze,1,Android,1
USR01058,2024-01-19,Pune,India,798,Bronze,3,Android,1
USR01059,2025-09-16,Hyderabad,India,192,Bronze,1,Web,0
USR01060,2024-04-13,Delhi,India,713,Bronze,3,Web,0
USR01061,2023-09-23,Delhi,India,916,Bronze,1,Android,1
USR01062,2024-09-07,Chennai,India,566,Silver,1,iOS,0
USR01063,2026-02-27,Mumbai,India,28,Gold,1,Web,0
USR01064,2025-06-23,Pune,India,277,Gold,1,iOS,0
USR01065,2025-05-21,Pune,India,310,Silver,2,Android,1
USR01066,2025-07-11,Mumbai,India,259,Gold,1,Web,0
USR01067,2023-11-10,Hyderabad,India,868,Bronze,2,Android,0
USR01068,2025-01-11,Chennai,India,440,Gold,3,iOS,0
USR01069,2023-11-17,Chennai,India,861,Silver,2,Android,0
USR01070,2025-04-28,Chennai,India,333,Gold,2,Web,1
USR01071,2025-01-22,Hyderabad,India,429,Bronze,2,Android,0
USR01072,2024-02-26,Mumbai,India,760,Gold,1,Android,0
USR01073,2025-03-05,Delhi,India,387,Bronze,3,Web,0
USR01074,2023-08-26,Chennai,India,944,Silver,2,iOS,0
USR01075,2025-12-03,Bangalore,India,114,Silver,2,Android,0
USR01076,2023-11-26,Bangalore,India,852,Silver,1,iOS,0
USR01077,2025-08-20,Chennai,India,219,Bronze,3,Web,1
USR01078,2025-03-06,Delhi,India,386,Silver,3,Web,1
USR01079,2025-12-24,Mumbai,India,93,Gold,2,Web,0
USR01080,2024-10-20,Mumbai,India,523,Bronze,1,iOS,0
USR01081,2023-09-18,Hyderabad,India,921,Silver,2,Web,0
USR01082,2025-12-27,Hyderabad,India,90,Bronze,1,Web,0
USR01083,2025-01-23,Mumbai,India,428,Gold,3,Android,0
USR01084,2023-12-26,Mumbai,India,822,Silver,3,iOS,0
USR01085,2025-08-17,Pune,India,222,Silver,2,Web,0
USR01086,2025-08-07,Mumbai,India,232,Gold,1,Android,0
USR01087,2024-10-29,Delhi,India,514,Bronze,2,Web,1
USR01088,2025-01-04,Chennai,India,447,Silver,3,iOS,0
USR01089,2024-07-15,Mumbai,India,620,Bronze,1,Web,0
USR01090,2023-08-12,Bangalore,India,958,Gold,2,Web,0
USR01091,2025-09-11,Pune,India,197,Bronze,2,Android,0
USR01092,2025-09-04,Bangalore,India,204,Bronze,3,Android,0
USR01093,2026-02-23,Chennai,India,32,Bronze,3,Web,0
USR01094,2023-12-14,Hyderabad,India,834,Bronze,2,iOS,0
USR01095,2023-09-01,Delhi,India,938,Gold,3,Android,0
USR01096,2024-05-19,Chennai,India,677,Silver,1,Web,0
USR01097,2025-01-21,Chennai,India,430,Silver,1,iOS,0
USR01098,2025-10-21,Pune,India,157,Bronze,3,Web,0
USR01099,2024-12-29,Pune,India,453,Bronze,2,Web,0
USR01100,2025-01-15,Pune,India,436,Silver,3,Android,0
USR01101,2025-11-12,Mumbai,India,135,Silver,3,Android,0
USR01102,2024-01-02,Mumbai,India,815,Silver,1,Web,0
USR01103,2024-04-29,Chennai,India,697,Gold,2,iOS,0
USR01104,2025-02-23,Bangalore,India,397,Bronze,1,Web,0
USR01105,2023-12-02,Bangalore,India,846,Silver,2,iOS,0
USR01106,2024-12-30,Delhi,India,452,Silver,3,Web,1
USR01107,2024-02-05,Hyderabad,India,781,Silver,2,Android,0
USR01108,2025-03-20,Pune,India,372,Gold,3,Web,0
USR01109,2023-12-21,Hyderabad,India,827,Bronze,2,Web,0
USR01110,2023-09-19,Bangalore,India,920,Bronze,1,Web,0
USR01111,2024-11-18,Mumbai,India,494,Bronze,2,iOS,0
USR01112,2025-09-29,Delhi,India,179,Silver,1,Web,0
USR01113,2024-06-10,Pune,India,655,Bronze,2,Web,1
USR01114,2025-03-14,Hyderabad,India,378,Silver,1,iOS,0
USR01115,2025-01-11,Mumbai,India,440,Bronze,2,Android,0
USR01116,2025-11-29,Bangalore,India,118,Silver,2,iOS,0
USR01117,2025-10-04,Bangalore,India,174,Bronze,1,Android,0
USR01118,2024-05-13,Mumbai,India,683,Bronze,1,iOS,0
USR01119,2025-03-04,Hyderabad,India,388,Gold,3,Web,0
USR01120,2024-09-10,Chennai,India,563,Silver,2,Android,0
USR01121,2024-09-01,Mumbai,India,572,Bronze,2,iOS,0
USR01122,2023-08-19,Chennai,India,951,Bronze,3,Web,0
USR01123,2025-05-22,Chennai,India,309,Silver,3,iOS,0
USR01124,2024-11-04,Mumbai,India,508,Silver,1,iOS,0
USR01125,2025-06-11,Hyderabad,India,289,Bronze,1,Web,0
USR01126,2025-11-27,Chennai,India,120,Bronze,2,Web,0
USR01127,2025-01-07,Chennai,India,444,Bronze,1,Web,1
USR01128,2024-02-13,Hyderabad,India,773,Bronze,2,Android,0
USR01129,2024-02-16,Bangalore,India,770,Silver,2,iOS,0
USR01130,2023-11-16,Hyderabad,India,862,Bronze,1,Android,0
USR01131,2025-10-05,Delhi,India,173,Silver,2,iOS,0
USR01132,2026-01-13,Hyderabad,India,73,Silver,3,iOS,1
USR01133,2025-06-24,Mumbai,India,276,Silver,2,iOS,0
USR01134,2025-10-29,Delhi,India,149,Gold,2,Web,0
USR01135,2025-02-16,Hyderabad,India,404,Gold,3,Web,0
USR01136,2023-07-15,Delhi,India,986,Silver,1,Android,1
USR01137,2024-10-10,Delhi,India,533,Silver,2,Android,0
USR01138,2025-10-22,Hyderabad,India,156,Silver,2,Web,1
USR01139,2024-02-29,Hyderabad,India,757,Silver,2,iOS,0
USR01140,2024-02-15,Bangalore,India,771,Silver,2,Web,0
USR01141,2023-08-03,Chennai,India,967,Bronze,3,iOS,0
USR01142,2024-04-02,Bangalore,India,724,Gold,1,Web,0
USR01143,2024-12-08,Delhi,India,474,Silver,3,iOS,1
USR01144,2024-03-17,Delhi,India,740,Silver,2,iOS,0
USR01145,2024-04-30,Bangalore,India,696,Gold,3,Web,0
USR01146,2023-09-27,Pune,India,912,Silver,1,Web,0
USR01147,2024-10-23,Delhi,India,520,Silver,1,iOS,0
USR01148,2023-08-20,Bangalore,India,950,Silver,1,iOS,0
USR01149,2024-03-11,Mumbai,India,746,Gold,3,Android,0
USR01150,2025-04-29,Chennai,India,332,Gold,3,Android,0
USR01151,2023-08-18,Pune,India,952,Gold,2,Android,0
USR01152,2024-03-28,Pune,India,729,Silver,2,Web,0
USR01153,2025-04-03,Delhi,India,358,Silver,2,iOS,0
USR01154,2024-08-29,Pune,India,575,Bronze,2,iOS,0
USR01155,2025-11-12,Pune,India,135,Silver,1,Android,0
USR01156,2025-09-05,Pune,India,203,Silver,1,Android,0
USR01157,2024-04-21,Bangalore,India,705,Gold,2,Android,1
USR01158,2025-05-19,Pune,India,312,Silver,3,iOS,1
USR01159,2025-06-27,Mumbai,India,273,Silver,2,Web,1
USR01160,2025-04-25,Hyderabad,India,336,Gold,2,iOS,0
USR01161,2026-01-12,Chennai,India,74,Gold,1,Web,0
USR01162,2023-09-19,Hyderabad,India,920,Gold,1,Android,0
USR01163,2024-06-08,Bangalore,India,657,Gold,1,Web,1
USR01164,2025-08-29,Chennai,India,210,Gold,3,Android,1
USR01165,2024-09-17,Mumbai,India,556,Bronze,2,Web,0
USR01166,2024-09-29,Pune,India,544,Silver,1,Android,0
USR01167,2023-07-18,Pune,India,983,Gold,2,Android,0
USR01168,2026-01-02,Chennai,India,84,Gold,3,Web,0
USR01169,2023-09-20,Pune,India,919,Silver,1,iOS,1
USR01170,2025-06-01,Hyderabad,India,299,Bronze,1,Android,1
USR01171,2025-11-15,Mumbai,India,132,Silver,2,Android,0
USR01172,2023-08-25,Chennai,India,945,Gold,1,Web,0
USR01173,2024-03-02,Chennai,India,755,Gold,2,Web,0
USR01174,2024-12-23,Chennai,India,459,Bronze,2,iOS,0
USR01175,2025-11-27,Bangalore,India,120,Silver,3,iOS,0
USR01176,2025-05-27,Pune,India,304,Gold,3,Web,1
USR01177,2023-07-18,Chennai,India,983,Bronze,2,iOS,0
USR01178,2024-06-26,Mumbai,India,639,Silver,1,Android,0
USR01179,2024-01-01,Bangalore,India,816,Silver,1,Android,0
USR01180,2024-05-17,Mumbai,India,679,Gold,1,Android,0
USR01181,2025-02-08,Bangalore,India,412,Silver,1,iOS,0
USR01182,2025-06-10,Hyderabad,India,290,Bronze,2,Web,0
USR01183,2025-09-16,Hyderabad,India,192,Silver,3,iOS,1
USR01184,2026-01-03,Mumbai,India,83,Silver,2,Web,1
USR01185,2024-08-29,Pune,India,575,Silver,2,iOS,0
USR01186,2025-01-30,Mumbai,India,421,Silver,2,Android,1
USR01187,2025-02-03,Pune,India,417,Bronze,3,Android,0
USR01188,2024-04-14,Bangalore,India,712,Gold,1,Android,1
USR01189,2024-02-01,Pune,India,785,Bronze,2,Web,0
USR01190,2023-09-03,Delhi,India,936,Gold,2,Android,1
USR01191,2024-02-17,Chennai,India,769,Bronze,2,iOS,0
USR01192,2023-10-27,Chennai,India,882,Silver,1,iOS,0
USR01193,2025-07-20,Delhi,India,250,Silver,2,Web,0
USR01194,2024-01-22,Delhi,India,795,Bronze,2,Web,0
USR01195,2025-04-09,Pune,India,352,Silver,2,iOS,0
USR01196,2025-02-21,Mumbai,India,399,Gold,1,Web,1
USR01197,2023-12-07,Delhi,India,841,Silver,1,Web,1
USR01198,2024-06-23,Hyderabad,India,642,Silver,1,Android,0
USR01199,2025-11-01,Pune,India,146,Bronze,3,Android,1
USR01200,2024-12-21,Bangalore,India,461,Gold,2,Android,1
USR01201,2025-10-28,Chennai,India,150,Bronze,3,Web,1
USR01202,2024-07-02,Delhi,India,633,Silver,3,iOS,0
USR01203,2024-04-19,Delhi,India,707,Silver,3,Android,0
USR01204,2023-09-01,Bangalore,India,938,Gold,3,iOS,1
USR01205,2023-08-10,Chennai,India,960,Gold,2,iOS,0
USR01206,2024-03-23,Chennai,India,734,Silver,1,Web,1
USR01207,2025-12-07,Hyderabad,India,110,Gold,1,Android,0
USR01208,2024-10-11,Bangalore,India,532,Silver,1,iOS,0
USR01209,2024-01-15,Chennai,India,802,Bronze,2,Web,0
USR01210,2023-11-17,Pune,India,861,Silver,3,Web,0
USR01211,2025-05-29,Chennai,India,302,Bronze,2,Web,0
USR01212,2024-11-01,Delhi,India,511,Silver,3,Android,0
USR01213,2024-09-11,Delhi,India,562,Silver,3,Android,0
USR01214,2024-05-29,Delhi,India,667,Silver,2,Web,0
USR01215,2023-10-27,Delhi,India,882,Gold,3,iOS,0
USR01216,2025-08-20,Hyderabad,India,219,Gold,1,Android,1
USR01217,2026-02-15,Chennai,India,40,Silver,2,iOS,0
USR01218,2025-04-23,Delhi,India,338,Silver,2,Web,0
USR01219,2023-08-09,Chennai,India,961,Gold,2,Web,0
USR01220,2024-07-05,Delhi,India,630,Gold,3,Android,0
USR01221,2025-10-07,Hyderabad,India,171,Silver,1,Android,0
USR01222,2025-06-28,Delhi,India,272,Silver,2,iOS,0
USR01223,2025-04-26,Chennai,India,335,Bronze,1,iOS,0
USR01224,2023-12-17,Mumbai,India,831,Silver,2,Android,0
USR01225,2024-10-01,Delhi,India,542,Silver,3,Web,0
USR01226,2025-05-09,Chennai,India,322,Gold,1,iOS,0
USR01227,2024-06-06,Hyderabad,India,659,Gold,1,iOS,0
USR01228,2026-01-24,Hyderabad,India,62,Gold,2,iOS,0
USR01229,2024-05-10,Hyderabad,India,686,Bronze,2,Android,0
USR01230,2023-07-10,Chennai,India,991,Bronze,1,Android,0
USR01231,2025-10-31,Bangalore,India,147,Bronze,3,iOS,0
USR01232,2025-11-27,Delhi,India,120,Gold,2,iOS,0
USR01233,2025-09-17,Delhi,India,191,Silver,1,Web,0
USR01234,2024-03-08,Pune,India,749,Silver,2,Web,0
USR01235,2025-07-31,Chennai,India,239,Bronze,1,Web,0
USR01236,2025-10-13,Mumbai,India,165,Silver,3,Web,0
USR01237,2024-07-22,Bangalore,India,613,Gold,2,Android,1
USR01238,2024-11-01,Pune,India,511,Silver,1,Web,0
USR01239,2025-09-24,Delhi,India,184,Silver,2,Android,0
USR01240,2025-01-21,Pune,India,430,Gold,2,Android,0
USR01241,2024-03-12,Bangalore,India,745,Bronze,1,iOS,0
USR01242,2026-01-22,Bangalore,India,64,Silver,2,Android,0
USR01243,2023-12-14,Hyderabad,India,834,Bronze,2,Android,0
USR01244,2024-03-28,Delhi,India,729,Gold,3,Web,0
USR01245,2023-07-19,Pune,India,982,Silver,3,Web,1
USR01246,2025-05-15,Chennai,India,316,Gold,1,iOS,0
USR01247,2024-02-01,Delhi,India,785,Gold,1,Android,0
USR01248,2024-10-30,Delhi,India,513,Bronze,1,Android,0
USR01249,2024-06-12,Chennai,India,653,Silver,3,Web,0
USR01250,2025-10-12,Bangalore,India,166,Gold,2,Web,0
USR01251,2025-08-25,Delhi,India,214,Silver,3,Web,0
USR01252,2023-08-21,Bangalore,India,949,Silver,2,Web,0
USR01253,2025-12-04,Bangalore,India,113,Gold,1,Web,0
USR01254,2023-12-15,Mumbai,India,833,Bronze,2,iOS,0
USR01255,2024-01-08,Mumbai,India,809,Silver,2,Web,0
USR01256,2024-08-24,Delhi,India,580,Gold,2,Android,0
USR01257,2025-03-21,Delhi,India,371,Bronze,1,Web,0
USR01258,2025-02-17,Bangalore,India,403,Bronze,3,Web,0
USR01259,2025-06-24,Hyderabad,India,276,Silver,1,Android,1
